50,80;50,10;45
50,80;50,10;50
50,80;50,10;55
50,80;50,10;60
50,80;50,10;65
50,80;50,10;70
50,80;50,10;75
50,80;50,10;80
50,80;50,10;85
50,80;50,10;90
50,80;50,10;95
50,80;50,10;100
50,80;50,10;105
50,80;50,10;110
50,80;50,10;115
50,80;50,10;120
50,80;50,10;125
50,80;50,10;130
50,80;50,10;135
50,80;50,10;140
50,80;50,10;145
50,80;50,10;150
50,80;50,10;155
50,80;50,10;160
50,80;50,10;165
50,80;50,10;170
50,80;50,10;175
50,80;50,10;180
50,80;50,10;185
50,80;50,10;190
50,80;50,10;195
50,80;50,10;200
50,80;50,10;205
50,80;50,10;210
50,80;50,10;215
50,80;50,10;220
50,80;50,10;225
50,80;50,10;230
50,80;50,10;235
50,80;50,10;240
50,80;50,10;245
50,80;50,10;250
50,80;50,10;255
50,80;50,10;260
50,80;50,10;265
50,80;50,10;270
50,80;50,10;275
50,80;50,10;280
50,80;50,10;285
50,80;50,10;290
50,80;50,10;295
50,80;50,10;300
50,80;50,10;305
50,80;50,10;310
50,80;50,10;315
50,80;50,10;320
50,80;50,10;325
50,80;50,10;330
50,80;50,10;335
50,80;50,10;340
50,80;50,10;345
50,80;50,10;350
50,80;50,10;355
50,80;50,10;360
50,80;50,10;365
50,80;50,10;370
50,80;50,10;375
50,80;50,10;380
50,80;50,10;385
50,80;50,10;390
50,80;50,10;395
50,80;50,10;400
50,80;50,10;405
50,80;50,10;410
50,80;50,10;415
50,80;50,10;420
50,80;50,10;425
50,80;50,10;430
50,80;50,10;435
50,80;50,10;440
50,80;50,10;445
50,80;50,10;450
50,80;50,10;455
50,80;50,10;460
50,80;50,10;465
50,80;50,10;470
50,80;50,10;475
50,80;50,10;480
50,80;50,10;485
50,80;50,10;490
50,80;50,10;495
